OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost,TotalAmount,PaymentMethod,OrderStatus,City,State,Country,SellerID
ORD0080321,2024-10-10,CUST037907,Vikas Singh,P00029,T-Shirt,Home & Kitchen,NexPro,4,513.31,0.0,102.66,3.3,2159.2,Net Banking,Pending,San Francisco,CA,United States,SELL00081
ORD0080322,2024-02-19,CUST016165,Ritika Singh,P00030,Dress Shirt,Clothing,Apex,4,203.22,0.1,58.53,9.23,799.35,Net Banking,Delivered,Houston,TX,United States,SELL01604
ORD0080323,2021-04-24,CUST002181,Mohit Patel,P00036,Smart Light Bulb,Electronics,Zenith,3,121.32,0.0,18.2,14.02,396.18,Credit Card,Pending,Philadelphia,PA,United Kingdom,SELL01195
ORD0080324,2024-12-13,CUST048871,Aman Joshi,P00043,HDMI Cable 2m,Toys & Games,CoreTech,2,290.0,0.0,104.4,7.48,691.88,Amazon Pay,Shipped,San Diego,CA,India,SELL01274
ORD0080325,2024-09-07,CUST025092,Sneha Patel,P00015,Instant Pot,Electronics,NexPro,1,490.99,0.0,0.0,12.7,503.69,Credit Card,Delivered,San Antonio,TX,United States,SELL00350
ORD0080326,2020-02-13,CUST035841,Mohit Sharma,P00030,Dress Shirt,Clothing,FitLife,2,559.25,0.05,127.51,10.62,1200.7,Debit Card,Delivered,San Francisco,CA,United States,SELL00961
ORD0080327,2024-08-15,CUST011230,Sahil Kapoor,P00035,Desk Plant,Toys & Games,ReadMore,3,376.9,0.0,135.68,5.35,1271.73,Credit Card,Delivered,Dallas,TX,United States,SELL00557
ORD0080328,2024-01-19,CUST022142,Vivaan Kumar,P00023,Cookware Set,Books,KiddoFun,4,159.96,0.15,43.51,14.48,601.85,Credit Card,Delivered,San Antonio,TX,United States,SELL01687
ORD0080329,2024-03-14,CUST038571,Simran Gupta,P00005,Laptop Sleeve,Books,NexPro,5,143.68,0.0,86.21,3.04,807.65,Debit Card,Shipped,Seattle,WA,United States,SELL01480
ORD0080330,2022-05-24,CUST018532,Aman Verma,P00017,Electric Kettle,Books,UrbanStyle,1,413.5,0.0,33.08,5.92,452.5,UPI,Shipped,Dallas,TX,United States,SELL01223
ORD0080331,2020-12-20,CUST039838,Sunita Reddy,P00031,Kids Toy Car,Clothing,UrbanStyle,5,253.4,0.0,101.36,10.1,1378.46,Cash on Delivery,Delivered,San Francisco,CA,United States,SELL00589
ORD0080332,2024-09-19,CUST010731,Anjali Gupta,P00027,Winter Jacket,Electronics,ReadMore,3,311.52,0.0,74.76,13.18,1022.5,Credit Card,Shipped,Denver,CO,United States,SELL00373
ORD0080333,2024-12-25,CUST023410,Sneha Sharma,P00016,Air Fryer,Clothing,ReadMore,1,588.32,0.05,0.0,6.57,565.47,Net Banking,Delivered,Charlotte,NC,United States,SELL00015
ORD0080334,2022-11-01,CUST008146,Aman Patel,P00046,Car Charger,Toys & Games,ReadMore,2,215.69,0.15,66.0,2.39,435.06,Debit Card,Delivered,Phoenix,AZ,United States,SELL01265
ORD0080335,2020-12-21,CUST003620,Simran Mehta,P00015,Instant Pot,Electronics,CoreTech,5,581.49,0.0,523.34,2.83,3433.62,Credit Card,Delivered,Seattle,WA,United States,SELL00956
ORD0080336,2022-06-13,CUST008193,Sunita Gupta,P00001,Wireless Earbuds,Electronics,Zenith,3,124.93,0.25,33.73,4.1,318.92,Debit Card,Delivered,Charlotte,NC,United States,SELL01641
ORD0080337,2023-03-06,CUST006264,Ritika Kumar,P00018,Vacuum Cleaner,Sports & Outdoors,Zenith,2,567.59,0.05,53.92,14.65,1146.99,Net Banking,Shipped,New York,NY,United States,SELL00107
ORD0080338,2021-04-18,CUST033490,Kabir Verma,P00012,Noise Cancelling Headphones,Sports & Outdoors,FitLife,1,251.92,0.15,25.7,1.67,241.5,Debit Card,Delivered,Jacksonville,FL,United Kingdom,SELL00186
ORD0080339,2024-06-09,CUST048413,Neha Kapoor,P00033,Puzzle 1000pc,Toys & Games,UrbanStyle,1,157.17,0.1,7.07,1.4,149.92,Debit Card,Shipped,San Antonio,TX,India,SELL00261
ORD0080340,2020-02-22,CUST025297,Mohit Kapoor,P00002,Bluetooth Speaker,Books,FitLife,2,590.13,0.05,89.7,9.86,1220.81,UPI,Cancelled,San Jose,CA,United States,SELL00539
ORD0080341,2024-05-15,CUST033090,Neha Mehta,P00040,Microphone,Books,HomeEase,4,347.25,0.15,59.03,4.21,1243.89,Credit Card,Delivered,Columbus,OH,India,SELL00667
ORD0080342,2020-04-22,CUST019492,Rohit Joshi,P00049,Children's Book,Clothing,ReadMore,5,221.73,0.15,47.12,1.96,991.43,Debit Card,Shipped,Charlotte,NC,United States,SELL01650
ORD0080343,2024-07-01,CUST044606,Priya Patel,P00017,Electric Kettle,Sports & Outdoors,ReadMore,1,121.53,0.0,9.72,14.96,146.21,UPI,Delivered,San Antonio,TX,Canada,SELL01680
ORD0080344,2024-02-10,CUST028820,Sneha Joshi,P00048,Wireless Charger,Clothing,ReadMore,1,272.69,0.25,16.36,3.37,224.25,Credit Card,Shipped,Jacksonville,FL,United States,SELL01532
ORD0080345,2023-09-20,CUST018003,Kabir Kumar,P00042,Projector Mini,Home & Kitchen,CoreTech,5,590.81,0.1,132.93,2.49,2794.06,Debit Card,Shipped,Dallas,TX,United States,SELL01226
ORD0080346,2022-03-25,CUST018230,Arjun Joshi,P00029,T-Shirt,Toys & Games,UrbanStyle,3,169.44,0.0,25.42,13.64,547.38,Credit Card,Delivered,Denver,CO,United States,SELL00514
ORD0080347,2023-12-11,CUST046674,Vihaan Kapoor,P00011,Fitness Band,Toys & Games,HomeEase,4,207.99,0.2,79.87,10.67,756.11,Credit Card,Delivered,Seattle,WA,United States,SELL01479
ORD0080348,2022-12-26,CUST047979,Sunita Joshi,P00039,Graphic Tablet,Electronics,Zenith,5,107.75,0.05,40.94,6.89,559.64,Credit Card,Returned,Houston,TX,United States,SELL00525
ORD0080349,2020-11-15,CUST042381,Arjun Mehta,P00032,Board Game,Home & Kitchen,BrightLux,5,320.96,0.0,192.58,12.51,1809.89,Credit Card,Shipped,San Francisco,CA,United States,SELL00749
ORD0080350,2021-09-25,CUST040495,Mohit Kapoor,P00040,Microphone,Electronics,KiddoFun,5,421.14,0.3,0.0,9.85,1483.84,UPI,Pending,Fort Worth,TX,United States,SELL00546
ORD0080351,2023-07-01,CUST019531,Neha Joshi,P00044,Power Bank 20000mAh,Clothing,ReadMore,5,426.2,0.15,144.91,8.67,1964.93,Cash on Delivery,Delivered,Philadelphia,PA,United States,SELL01349
ORD0080352,2021-02-04,CUST036577,Neha Patel,P00015,Instant Pot,Toys & Games,UrbanStyle,5,104.53,0.0,41.81,3.59,568.05,Debit Card,Delivered,Columbus,OH,India,SELL00121
ORD0080353,2023-08-16,CUST034161,Aarav Gupta,P00032,Board Game,Books,UrbanStyle,1,394.09,0.0,19.7,11.8,425.59,Amazon Pay,Delivered,Los Angeles,CA,United States,SELL01644
ORD0080354,2020-01-05,CUST023168,Sunita Mehta,P00029,T-Shirt,Toys & Games,HomeEase,5,515.27,0.1,278.25,6.67,2603.64,Amazon Pay,Delivered,Indianapolis,IN,India,SELL01307
ORD0080355,2024-01-09,CUST008759,Karan Kapoor,P00048,Wireless Charger,Sports & Outdoors,Apex,1,165.99,0.05,12.62,3.73,174.04,Credit Card,Delivered,Chicago,IL,United States,SELL00464
ORD0080356,2023-06-12,CUST041450,Ritika Kapoor,P00029,T-Shirt,Electronics,CoreTech,2,177.66,0.0,42.64,9.26,407.22,Debit Card,Delivered,Indianapolis,IN,United States,SELL01262
ORD0080357,2021-03-22,CUST003884,Ritika Gupta,P00031,Kids Toy Car,Clothing,BrightLux,5,320.09,0.2,153.64,2.65,1436.65,Credit Card,Delivered,Denver,CO,India,SELL00991
ORD0080358,2020-02-08,CUST002581,Anjali Verma,P00037,Router,Clothing,CoreTech,4,233.03,0.1,41.95,0.27,881.13,UPI,Delivered,Columbus,OH,United States,SELL01323
ORD0080359,2020-07-18,CUST048862,Neha Patel,P00005,Laptop Sleeve,Toys & Games,ReadMore,5,49.4,0.1,11.12,14.4,247.82,Debit Card,Delivered,San Jose,CA,India,SELL00654
ORD0080360,2024-09-01,CUST036661,Vikas Sharma,P00011,Fitness Band,Sports & Outdoors,BrightLux,5,8.96,0.25,0.0,2.81,36.41,Amazon Pay,Shipped,Columbus,OH,India,SELL00542
ORD0080361,2020-01-21,CUST016559,Ritika Kumar,P00037,Router,Home & Kitchen,KiddoFun,4,91.04,0.0,18.21,4.62,386.99,Debit Card,Pending,Washington,DC,United States,SELL01203
ORD0080362,2024-09-06,CUST008316,Anjali Mehta,P00027,Winter Jacket,Toys & Games,Zenith,2,224.99,0.0,54.0,3.34,507.32,Credit Card,Delivered,San Antonio,TX,United States,SELL00312
ORD0080363,2023-01-02,CUST037344,Vivaan Sharma,P00042,Projector Mini,Home & Kitchen,BrightLux,5,147.09,0.0,88.25,8.68,832.38,Credit Card,Delivered,Charlotte,NC,United Kingdom,SELL01825
ORD0080364,2022-03-06,CUST010873,Rohit Kumar,P00015,Instant Pot,Electronics,FitLife,1,495.55,0.05,84.74,13.44,568.95,Debit Card,Delivered,Houston,TX,United States,SELL00105
ORD0080365,2020-05-28,CUST043351,Vivaan Reddy,P00018,Vacuum Cleaner,Home & Kitchen,HomeEase,4,332.56,0.1,215.5,12.82,1425.54,Credit Card,Shipped,San Francisco,CA,United States,SELL00187
ORD0080366,2021-09-16,CUST042649,Kabir Joshi,P00030,Dress Shirt,Clothing,BrightLux,4,185.46,0.2,29.67,0.21,623.35,Credit Card,Delivered,San Francisco,CA,United States,SELL00818
ORD0080367,2023-07-31,CUST018528,Mohit Kapoor,P00050,Novel Bestseller,Clothing,KiddoFun,5,203.87,0.1,0.0,9.33,926.75,UPI,Delivered,Fort Worth,TX,United States,SELL00889
ORD0080368,2020-03-26,CUST029353,Vivaan Kapoor,P00011,Fitness Band,Electronics,CoreTech,4,139.41,0.0,66.92,5.19,629.75,Amazon Pay,Delivered,Jacksonville,FL,Canada,SELL00251
ORD0080369,2023-01-30,CUST005279,Rohit Joshi,P00049,Children's Book,Clothing,FitLife,5,591.03,0.0,236.41,3.62,3195.18,Credit Card,Delivered,Charlotte,NC,India,SELL01623
ORD0080370,2021-06-14,CUST012301,Arjun Reddy,P00044,Power Bank 20000mAh,Clothing,KiddoFun,1,206.69,0.25,7.75,0.05,162.82,Amazon Pay,Cancelled,Houston,TX,United Kingdom,SELL01539
ORD0080371,2020-03-03,CUST034310,Neha Mehta,P00018,Vacuum Cleaner,Clothing,UrbanStyle,3,187.15,0.05,26.67,6.41,566.46,Credit Card,Returned,Charlotte,NC,United States,SELL00410
ORD0080372,2024-07-09,CUST026881,Anjali Sharma,P00050,Novel Bestseller,Clothing,Zenith,2,38.65,0.05,3.67,7.07,84.17,Net Banking,Delivered,Jacksonville,FL,United States,SELL00575
ORD0080373,2021-11-22,CUST008760,Sneha Reddy,P00014,Drone Mini,Toys & Games,FitLife,2,256.14,0.0,25.61,3.91,541.8,Debit Card,Delivered,Charlotte,NC,United States,SELL00171
ORD0080374,2021-07-03,CUST024766,Sahil Kumar,P00029,T-Shirt,Electronics,BrightLux,1,209.53,0.2,30.17,10.51,208.3,Debit Card,Delivered,Dallas,TX,India,SELL00707
ORD0080375,2022-03-24,CUST026991,Aditya Patel,P00018,Vacuum Cleaner,Home & Kitchen,BrightLux,4,331.48,0.0,106.07,11.75,1443.74,UPI,Delivered,Fort Worth,TX,United States,SELL00754
ORD0080376,2021-02-11,CUST001989,Anjali Singh,P00033,Puzzle 1000pc,Home & Kitchen,HomeEase,1,47.89,0.2,0.0,4.36,42.67,UPI,Delivered,Columbus,OH,United States,SELL00719
ORD0080377,2024-06-15,CUST004061,Rohit Singh,P00042,Projector Mini,Home & Kitchen,FitLife,1,67.86,0.0,5.43,6.87,80.16,Debit Card,Delivered,San Jose,CA,United States,SELL00940
ORD0080378,2023-04-11,CUST013206,Sahil Kumar,P00048,Wireless Charger,Clothing,HomeEase,3,228.14,0.15,104.72,4.41,690.89,Credit Card,Delivered,Jacksonville,FL,United States,SELL00331
ORD0080379,2024-10-06,CUST026309,Aman Gupta,P00018,Vacuum Cleaner,Books,BrightLux,4,307.97,0.15,83.77,2.08,1132.95,Debit Card,Delivered,Los Angeles,CA,United States,SELL01367
ORD0080380,2021-06-04,CUST044946,Ritika Kumar,P00010,Smartwatch,Books,BrightLux,4,359.79,0.0,259.05,14.98,1713.19,Net Banking,Delivered,Chicago,IL,United States,SELL01118
ORD0080381,2024-03-24,CUST046390,Anjali Singh,P00021,Backpack,Electronics,UrbanStyle,1,366.68,0.0,29.33,8.31,404.32,Amazon Pay,Delivered,Austin,TX,India,SELL00121
ORD0080382,2021-06-16,CUST013633,Anjali Gupta,P00020,Office Chair,Clothing,Apex,3,230.38,0.1,31.1,14.49,667.62,Amazon Pay,Delivered,Austin,TX,United States,SELL00823
ORD0080383,2020-01-24,CUST043992,Aarav Gupta,P00013,Action Camera,Clothing,ReadMore,5,382.22,0.0,152.89,7.11,2071.1,Amazon Pay,Delivered,Denver,CO,Canada,SELL00212
ORD0080384,2020-04-04,CUST045750,Aarav Singh,P00014,Drone Mini,Books,HomeEase,2,414.08,0.0,99.38,10.84,938.38,UPI,Delivered,Indianapolis,IN,United States,SELL00179
ORD0080385,2024-09-23,CUST018160,Sneha Mehta,P00025,Running Shoes,Books,FitLife,3,581.36,0.05,132.55,4.55,1793.98,UPI,Delivered,Columbus,OH,India,SELL01220
ORD0080386,2020-10-22,CUST022688,Neha Singh,P00041,Webcam Full HD,Electronics,UrbanStyle,5,347.98,0.05,132.23,8.45,1793.58,Amazon Pay,Delivered,Philadelphia,PA,United States,SELL01537
ORD0080387,2022-08-27,CUST010010,Vihaan Mehta,P00017,Electric Kettle,Toys & Games,ReadMore,2,257.97,0.1,37.15,6.03,507.53,Amazon Pay,Cancelled,Indianapolis,IN,India,SELL00358
ORD0080388,2023-04-18,CUST027189,Sunita Joshi,P00035,Desk Plant,Clothing,CoreTech,4,25.76,0.1,0.0,11.59,104.33,Amazon Pay,Shipped,Dallas,TX,United States,SELL00622
ORD0080389,2023-02-28,CUST005493,Sneha Patel,P00026,Sunglasses,Home & Kitchen,HomeEase,3,592.31,0.0,0.0,11.43,1788.36,Credit Card,Delivered,Indianapolis,IN,United States,SELL00865
ORD0080390,2021-06-16,CUST034809,Vihaan Sharma,P00027,Winter Jacket,Books,CoreTech,3,550.21,0.0,132.05,13.94,1796.62,Amazon Pay,Delivered,Washington,DC,United States,SELL00826
ORD0080391,2022-10-28,CUST030891,Priya Verma,P00019,LED Desk Lamp,Electronics,Apex,2,566.79,0.1,51.01,11.45,1082.68,Cash on Delivery,Delivered,Philadelphia,PA,United States,SELL00146
ORD0080392,2022-06-06,CUST040105,Arjun Patel,P00028,Jeans,Clothing,NexPro,4,235.21,0.0,75.27,3.55,1019.66,Net Banking,Returned,Seattle,WA,United States,SELL00207
ORD0080393,2023-05-09,CUST036908,Vivaan Patel,P00044,Power Bank 20000mAh,Home & Kitchen,NexPro,4,179.5,0.25,64.62,14.6,617.72,Amazon Pay,Delivered,Philadelphia,PA,India,SELL01691
ORD0080394,2022-05-27,CUST040655,Priya Kumar,P00033,Puzzle 1000pc,Clothing,BrightLux,5,289.0,0.2,57.8,10.24,1224.04,Amazon Pay,Delivered,Washington,DC,Canada,SELL01452
ORD0080395,2021-01-19,CUST037655,Vikas Mehta,P00003,Smartphone Case,Books,KiddoFun,2,117.36,0.1,16.9,9.81,237.96,UPI,Delivered,Charlotte,NC,United States,SELL00993
ORD0080396,2024-03-29,CUST043134,Neha Joshi,P00047,Memory Card 128GB,Books,Apex,5,357.93,0.25,161.07,11.5,1514.81,Credit Card,Delivered,Jacksonville,FL,United States,SELL01174
ORD0080397,2021-07-01,CUST012717,Mohit Kapoor,P00005,Laptop Sleeve,Clothing,BrightLux,3,113.43,0.0,27.22,4.2,371.71,Debit Card,Delivered,Austin,TX,United States,SELL01936
ORD0080398,2023-11-30,CUST004062,Ritika Reddy,P00001,Wireless Earbuds,Electronics,Zenith,4,338.48,0.1,146.22,11.66,1376.41,Credit Card,Delivered,Washington,DC,United States,SELL01721
ORD0080399,2021-01-07,CUST037687,Anjali Gupta,P00022,Water Bottle,Clothing,ReadMore,4,422.98,0.0,84.6,9.67,1786.19,Amazon Pay,Shipped,San Francisco,CA,United States,SELL01976
ORD0080400,2023-04-02,CUST017734,Simran Singh,P00033,Puzzle 1000pc,Clothing,CoreTech,4,395.59,0.05,180.39,5.48,1689.11,Credit Card,Shipped,Chicago,IL,India,SELL00685
ORD0080401,2021-07-10,CUST028157,Rohit Gupta,P00004,USB-C Charger,Electronics,HomeEase,1,533.87,0.2,34.17,3.8,465.07,Net Banking,Delivered,San Antonio,TX,India,SELL00002
ORD0080402,2021-10-17,CUST045934,Sneha Sharma,P00039,Graphic Tablet,Home & Kitchen,HomeEase,2,218.64,0.1,31.48,9.53,434.56,Credit Card,Delivered,Denver,CO,Canada,SELL00303
ORD0080403,2021-06-06,CUST040051,Mohit Verma,P00010,Smartwatch,Sports & Outdoors,KiddoFun,5,328.97,0.0,82.24,14.76,1741.85,Cash on Delivery,Delivered,Chicago,IL,United States,SELL01580
ORD0080404,2022-04-14,CUST019184,Priya Sharma,P00018,Vacuum Cleaner,Books,Zenith,5,374.11,0.0,149.64,6.55,2026.74,Amazon Pay,Pending,San Diego,CA,United States,SELL01098
ORD0080405,2023-10-09,CUST011501,Sneha Singh,P00010,Smartwatch,Clothing,Zenith,4,51.3,0.1,14.77,12.14,211.59,Credit Card,Shipped,New York,NY,United Kingdom,SELL01765
ORD0080406,2023-12-03,CUST003648,Vivaan Kapoor,P00035,Desk Plant,Electronics,Zenith,4,191.98,0.1,55.29,13.52,759.94,UPI,Cancelled,San Francisco,CA,United States,SELL01941
ORD0080407,2021-05-25,CUST049294,Anjali Joshi,P00036,Smart Light Bulb,Toys & Games,ReadMore,1,411.71,0.05,0.0,14.06,405.18,Credit Card,Delivered,Seattle,WA,United States,SELL01198
ORD0080408,2022-05-07,CUST019486,Karan Mehta,P00042,Projector Mini,Books,NexPro,3,524.04,0.0,125.77,2.97,1700.86,UPI,Delivered,Fort Worth,TX,United States,SELL01240
ORD0080409,2022-08-20,CUST044550,Aditya Sharma,P00003,Smartphone Case,Clothing,Zenith,4,35.1,0.1,6.32,12.16,144.84,Credit Card,Delivered,Phoenix,AZ,United States,SELL00527
ORD0080410,2020-07-30,CUST008231,Kabir Sharma,P00027,Winter Jacket,Home & Kitchen,KiddoFun,3,578.98,0.05,198.01,1.66,1849.76,Cash on Delivery,Delivered,Dallas,TX,Canada,SELL01531
ORD0080411,2022-07-15,CUST030866,Sunita Kapoor,P00009,Portable SSD 1TB,Electronics,Zenith,5,100.93,0.0,90.84,10.62,606.11,Credit Card,Delivered,Philadelphia,PA,United States,SELL00430
ORD0080412,2021-09-16,CUST025907,Sunita Joshi,P00048,Wireless Charger,Books,BrightLux,4,318.56,0.0,63.71,8.76,1346.71,Credit Card,Delivered,Dallas,TX,United States,SELL01358
ORD0080413,2020-12-10,CUST042087,Aditya Verma,P00017,Electric Kettle,Electronics,ReadMore,4,95.96,0.05,29.17,6.38,400.2,Debit Card,Cancelled,Seattle,WA,India,SELL01037
ORD0080414,2022-10-31,CUST027242,Sneha Mehta,P00022,Water Bottle,Sports & Outdoors,Apex,1,514.5,0.0,25.72,8.71,548.93,Credit Card,Delivered,Chicago,IL,United States,SELL01266
ORD0080415,2020-12-01,CUST005623,Pooja Verma,P00043,HDMI Cable 2m,Books,UrbanStyle,3,148.92,0.05,50.93,1.29,476.64,Credit Card,Delivered,Houston,TX,India,SELL01170
ORD0080416,2023-09-25,CUST027576,Ritika Patel,P00043,HDMI Cable 2m,Electronics,CoreTech,5,553.93,0.0,498.54,8.97,3277.16,Credit Card,Delivered,New York,NY,United States,SELL01582
ORD0080417,2024-08-28,CUST042969,Anjali Mehta,P00042,Projector Mini,Clothing,BrightLux,4,340.37,0.15,57.86,13.7,1228.82,Credit Card,Pending,San Jose,CA,United States,SELL00782
ORD0080418,2023-07-05,CUST008761,Arjun Reddy,P00008,4K Monitor,Toys & Games,FitLife,2,403.82,0.2,116.3,0.62,763.03,Cash on Delivery,Delivered,Washington,DC,India,SELL00592
ORD0080419,2020-02-23,CUST046267,Pooja Verma,P00037,Router,Home & Kitchen,Apex,2,69.77,0.15,14.23,0.89,133.73,Debit Card,Cancelled,San Francisco,CA,United States,SELL00710
ORD0080420,2021-08-27,CUST005265,Sunita Joshi,P00039,Graphic Tablet,Books,FitLife,4,193.85,0.25,0.0,2.77,584.32,Debit Card,Delivered,San Antonio,TX,United States,SELL01735
ORD0080421,2024-12-03,CUST028897,Mohit Verma,P00044,Power Bank 20000mAh,Sports & Outdoors,UrbanStyle,4,302.14,0.0,96.68,4.64,1309.88,UPI,Delivered,Philadelphia,PA,United States,SELL00375
ORD0080422,2020-10-22,CUST036902,Simran Mehta,P00042,Projector Mini,Electronics,BrightLux,5,317.19,0.0,190.31,0.8,1777.06,Net Banking,Delivered,Washington,DC,United States,SELL00449
ORD0080423,2024-04-29,CUST040025,Arjun Joshi,P00011,Fitness Band,Clothing,HomeEase,2,169.7,0.1,54.98,13.12,373.56,Credit Card,Delivered,Jacksonville,FL,Canada,SELL01557
ORD0080424,2023-05-25,CUST018289,Pooja Joshi,P00050,Novel Bestseller,Sports & Outdoors,UrbanStyle,4,235.27,0.15,63.99,0.93,864.84,Debit Card,Shipped,Austin,TX,United States,SELL00904
ORD0080425,2021-12-01,CUST044581,Aman Singh,P00020,Office Chair,Clothing,FitLife,2,214.47,0.25,0.0,6.54,328.24,Amazon Pay,Delivered,New York,NY,United States,SELL01044
ORD0080426,2021-01-22,CUST031889,Vihaan Kapoor,P00006,Gaming Mouse,Sports & Outdoors,Zenith,5,168.62,0.0,0.0,7.06,850.16,Amazon Pay,Delivered,Los Angeles,CA,United States,SELL01923
ORD0080427,2023-02-04,CUST017499,Priya Joshi,P00019,LED Desk Lamp,Clothing,CoreTech,2,207.59,0.1,29.89,9.17,412.72,Debit Card,Delivered,Jacksonville,FL,United States,SELL01059
ORD0080428,2024-02-05,CUST047135,Vikas Singh,P00009,Portable SSD 1TB,Clothing,Apex,2,70.06,0.0,11.21,5.33,156.66,UPI,Delivered,Houston,TX,United States,SELL01476
ORD0080429,2022-10-28,CUST044814,Aarav Singh,P00045,Phone Tripod,Home & Kitchen,ReadMore,3,386.06,0.0,138.98,10.33,1307.49,Net Banking,Delivered,Houston,TX,United States,SELL00735
ORD0080430,2024-04-16,CUST016632,Ritika Verma,P00046,Car Charger,Toys & Games,Apex,5,489.99,0.05,279.29,5.1,2611.84,Credit Card,Pending,Indianapolis,IN,United States,SELL00931
ORD0080431,2023-04-06,CUST031609,Aarav Sharma,P00039,Graphic Tablet,Books,FitLife,4,215.47,0.0,103.43,0.77,966.08,Credit Card,Delivered,San Jose,CA,United States,SELL01770
ORD0080432,2023-09-16,CUST026117,Vihaan Reddy,P00042,Projector Mini,Home & Kitchen,NexPro,4,513.33,0.25,184.8,13.67,1738.46,Credit Card,Delivered,Dallas,TX,United States,SELL01756
ORD0080433,2020-02-06,CUST001832,Aditya Verma,P00010,Smartwatch,Toys & Games,UrbanStyle,5,540.08,0.05,128.27,9.19,2702.84,Amazon Pay,Delivered,San Francisco,CA,India,SELL00442
ORD0080434,2023-06-08,CUST009926,Ritika Mehta,P00020,Office Chair,Sports & Outdoors,FitLife,3,296.5,0.1,64.04,11.2,875.79,Debit Card,Delivered,Washington,DC,United States,SELL00723
ORD0080435,2020-07-01,CUST008168,Neha Reddy,P00018,Vacuum Cleaner,Home & Kitchen,ReadMore,1,242.34,0.0,19.39,11.67,273.4,Net Banking,Delivered,Los Angeles,CA,United States,SELL01844
ORD0080436,2020-10-18,CUST024005,Arjun Joshi,P00020,Office Chair,Clothing,KiddoFun,5,523.37,0.0,209.35,1.03,2827.23,Debit Card,Delivered,Philadelphia,PA,United States,SELL00081
ORD0080437,2024-11-16,CUST020886,Arjun Kumar,P00020,Office Chair,Sports & Outdoors,NexPro,4,258.67,0.0,51.73,4.83,1091.24,Amazon Pay,Delivered,Fort Worth,TX,India,SELL01673
ORD0080438,2024-03-25,CUST002830,Aman Reddy,P00013,Action Camera,Toys & Games,FitLife,3,377.64,0.05,53.81,1.29,1131.37,Net Banking,Delivered,Denver,CO,United States,SELL01739
ORD0080439,2020-03-10,CUST000212,Mohit Kapoor,P00004,USB-C Charger,Books,CoreTech,1,122.5,0.05,5.82,14.86,137.06,Credit Card,Delivered,Los Angeles,CA,United States,SELL00213
ORD0080440,2020-08-24,CUST012481,Aditya Verma,P00028,Jeans,Home & Kitchen,Apex,1,20.64,0.25,0.77,4.3,20.55,Cash on Delivery,Delivered,Phoenix,AZ,United States,SELL01789
ORD0080441,2021-04-08,CUST033201,Sneha Gupta,P00008,4K Monitor,Sports & Outdoors,Apex,5,258.21,0.0,232.39,13.51,1536.95,Credit Card,Delivered,San Francisco,CA,United States,SELL01945
ORD0080442,2023-02-15,CUST011811,Sunita Kapoor,P00032,Board Game,Toys & Games,ReadMore,1,445.26,0.05,33.84,3.09,459.93,Net Banking,Delivered,Indianapolis,IN,Australia,SELL00832
ORD0080443,2024-10-18,CUST028645,Rohit Patel,P00003,Smartphone Case,Books,KiddoFun,5,104.35,0.05,39.65,1.81,537.12,UPI,Delivered,Los Angeles,CA,United States,SELL01399
ORD0080444,2020-07-09,CUST033460,Vihaan Mehta,P00028,Jeans,Books,Zenith,1,36.02,0.0,4.32,1.14,41.48,Amazon Pay,Delivered,San Francisco,CA,United Kingdom,SELL00886
ORD0080445,2022-07-18,CUST038108,Aman Patel,P00048,Wireless Charger,Home & Kitchen,FitLife,1,468.2,0.2,29.96,14.37,418.89,Debit Card,Delivered,San Antonio,TX,United States,SELL00174
ORD0080446,2024-03-09,CUST010909,Mohit Sharma,P00050,Novel Bestseller,Books,BrightLux,5,557.36,0.05,317.7,4.96,2970.12,UPI,Shipped,Fort Worth,TX,United States,SELL01183
